node_id,longitude,latitude
4467262505,-71.5352323,-16.3892622
4467262511,-71.5353334,-16.3892375
4475973322,-71.5266428,-16.408214
4475973323,-71.5265734,-16.4084173
4475973324,-71.5329108,-16.4095367
4475973328,-71.5327779,-16.4096872
4499301838,-71.5278828,-16.4050642
4499301840,-71.527955,-16.4047833
4499301842,-71.5278948,-16.4048648
4523489022,-71.551506,-16.4194371
4523489023,-71.5515782,-16.4193816
4523489025,-71.5517677,-16.4192185
4523489026,-71.5517664,-16.4191902
4536334663,-71.5331545,-16.4144458
4536334664,-71.5333662,-16.4137086
4536334669,-71.5347676,-16.4146482
4536334670,-71.5345061,-16.4145323
4536345223,-71.5346406,-16.416053
4536345257,-71.533418,-16.416437
4536345262,-71.5369305,-16.4163549
4536345264,-71.5367834,-16.4163795
4536345266,-71.5373355,-16.4164211
4536345268,-71.536266,-16.4163044
4536345269,-71.5370249,-16.4163742
4536345270,-71.5369239,-16.4168103
4536345319,-71.5395116,-16.4173703
4536349505,-71.54202,-16.4155381
4536349508,-71.541684,-16.4158158
4536351573,-71.5340988,-16.4157295
4536355800,-71.5392009,-16.4114611
4536391016,-71.5293547,-16.3937565
4536391017,-71.5294778,-16.3937915
4536391021,-71.5294226,-16.3944104
4544101667,-71.5490767,-16.4053605
4544102105,-71.5498974,-16.4050372
4544102111,-71.5481026,-16.4047212
4544102112,-71.547896,-16.4042845
4545409293,-71.5356217,-16.3824862
4545409298,-71.535547,-16.3830108
4545409299,-71.5355864,-16.3832058
4545409300,-71.5355265,-16.3825871
4557425637,-71.5245947,-16.4097836
4557425638,-71.5241481,-16.4095067
4557431113,-71.5209199,-16.4108112
4557431114,-71.5209555,-16.4106844
4557442774,-71.5381841,-16.3935453
4618014751,-71.5304658,-16.3955206
4629946311,-71.5318005,-16.3785903
4682407593,-71.5485744,-16.4034294
4682407594,-71.5483449,-16.4033701
4682407649,-71.5460926,-16.4042823
4682408107,-71.5476842,-16.403723
4682408335,-71.5508961,-16.4015214
4682605815,-71.5470679,-16.4050251
4682605816,-71.5480361,-16.4046375
4709192113,-71.5360784,-16.4119156
4709192114,-71.5359883,-16.412156
4709192147,-71.5400913,-16.4198496
4709192149,-71.5396483,-16.4193877
4709192150,-71.5394579,-16.419263
4709192210,-71.5423016,-16.4147322
4709192212,-71.5420516,-16.4144268
4709192213,-71.5422741,-16.4144184
4717584435,-71.5317954,-16.3997914
4717584437,-71.531979,-16.4002469
4717584438,-71.5318165,-16.4002388
4717584439,-71.5317323,-16.4000406
4717584440,-71.5316846,-16.3998945
4717589311,-71.5326448,-16.4000881
4717589312,-71.5325304,-16.3997798
4717589346,-71.5310413,-16.3988493
4717589347,-71.5311208,-16.3986248
4728634793,-71.5321744,-16.4115299
4728634806,-71.5329662,-16.4114642
4728634807,-71.5328588,-16.4114962
4728634829,-71.5323706,-16.4112871
4728634830,-71.5326453,-16.4115505
4728634831,-71.5325208,-16.411143
4728634832,-71.5329561,-16.4106472
4728634833,-71.5315089,-16.4111677
4728634834,-71.5317676,-16.4106156
4728634835,-71.5316258,-16.4109152
4728634836,-71.5314694,-16.4108651
4728634853,-71.5326874,-16.4109615
4728634854,-71.5329858,-16.4111829
4728634855,-71.5314372,-16.4122957
4728634856,-71.5316943,-16.4124757
4728634857,-71.5309785,-16.4128283
4728634858,-71.5311772,-16.4130144
4728634916,-71.5327611,-16.4116446
4728634917,-71.5327334,-16.4118336
4728634918,-71.5331845,-16.4116711
4728643235,-71.5318039,-16.4123482
4728643236,-71.5318052,-16.4122094
4728643408,-71.5322252,-16.4115728
4728643410,-71.5319672,-16.4114211
4728643411,-71.5324643,-16.4113769
4728643412,-71.5323173,-16.4113805
4733241345,-71.521032,-16.3998764
4733241820,-71.5262451,-16.3979137
4733264261,-71.5250667,-16.3973296
4733264263,-71.5255779,-16.3974956
4733264424,-71.5252422,-16.3972853
4733264425,-71.5252294,-16.3974295
4742363905,-71.5437894,-16.417201
4742363906,-71.5445643,-16.4165995
4742363907,-71.5442637,-16.4168328
4742363912,-71.5471985,-16.4172166
4742363918,-71.5472035,-16.4170954
4742363925,-71.5473808,-16.4172049
4742363931,-71.5469228,-16.4167375
4742363932,-71.5471325,-16.4164299
4742363934,-71.5470247,-16.4168675
4742363959,-71.5466113,-16.4172683
4742363960,-71.5460986,-16.4166685
4742363990,-71.5486175,-16.4162069
4742363993,-71.5481974,-16.4165439
4742363997,-71.5481149,-16.4166085
4742364023,-71.5479877,-16.4167156
4742364025,-71.5479406,-16.4164599
4742364041,-71.5464254,-16.4128171
4742364043,-71.5456671,-16.4118564
4742367921,-71.5421193,-16.4134968
4742367924,-71.5419069,-16.4141079
4742367929,-71.5431728,-16.4140652
4742379982,-71.5394348,-16.4154384
4742379983,-71.5397528,-16.4154438
4742397704,-71.5376403,-16.4082919
4742397705,-71.5379257,-16.4085562
4742397780,-71.5345387,-16.407055
4742397782,-71.5345988,-16.4067167
4742415719,-71.5305202,-16.407099
4742415721,-71.5303236,-16.4067041
4754993529,-71.5491668,-16.423979
4754993531,-71.5493224,-16.4240253
4754993532,-71.5495799,-16.4241128
4754993533,-71.55006,-16.4244241
4754993540,-71.5500399,-16.4254159
4754993541,-71.5502625,-16.4254159
4766382434,-71.5365316,-16.3952182
4833675088,-71.5556963,-16.4238788
4833675091,-71.5564026,-16.423755
4833677395,-71.5463792,-16.4172901
4833689220,-71.5468778,-16.420265
4833689421,-71.5467811,-16.4201676
4833689422,-71.5466691,-16.4200548
4833689423,-71.546576,-16.419961
4833689441,-71.548016,-16.4192184
4833689442,-71.547926,-16.4191293
4833689443,-71.5478109,-16.4190169
4833689444,-71.5477124,-16.4189263
4833689467,-71.5486604,-16.4186407
4833689468,-71.548572,-16.4185469
4833689469,-71.5484597,-16.4184331
4833689470,-71.5483639,-16.4183341
4833695664,-71.5489107,-16.4166735
4850971463,-71.5557745,-16.4240251
4850971468,-71.5563594,-16.4250342
4850971865,-71.5565465,-16.4248925
4851036326,-71.5588497,-16.4252957
4851036330,-71.558223,-16.4268599
4851036332,-71.5587303,-16.427435
4851036335,-71.5585225,-16.4276021
4882499834,-71.5294058,-16.4098193
4882499975,-71.530165,-16.4105919
4882499976,-71.5303657,-16.41069
4915894850,-71.5274822,-16.4043882
4915894853,-71.5275408,-16.4042474
4915894855,-71.5273514,-16.4044431
4915894877,-71.5255595,-16.4028139
4941438676,-71.5598034,-16.4291467
4941438677,-71.5597288,-16.4291932
4941438680,-71.5588383,-16.4279716
4941438681,-71.5587611,-16.4280282
4941438683,-71.5594343,-16.4288045
4941438686,-71.5596477,-16.4290862
4957788496,-71.546786,-16.4203475
4957788498,-71.5469912,-16.4208484
4957788510,-71.5472394,-16.4218721
4957788511,-71.5475345,-16.420732
4957788512,-71.5470968,-16.4212839
4957788514,-71.547132,-16.4214291
4957788515,-71.5468092,-16.421515
4957788520,-71.5465142,-16.4215494
4957789121,-71.546482,-16.4214237
4957789122,-71.5464389,-16.4212415
4957789123,-71.5462963,-16.4212426
4957789124,-71.5465492,-16.4212177
4957793145,-71.5443507,-16.4219286
4957820794,-71.5351719,-16.4025105
4957820795,-71.5352582,-16.4027413
4957820796,-71.5354269,-16.403138
4977885187,-71.5587724,-16.4278945
4977885192,-71.5589475,-16.4280485
4977885193,-71.5589215,-16.4280689
4977885198,-71.5588527,-16.4281417
4978409934,-71.5254704,-16.4124346
4978409935,-71.5254981,-16.4123433
4978429964,-71.5230805,-16.4099559
4978432989,-71.5235089,-16.4108576
4978432991,-71.5236478,-16.4109579
5013179907,-71.5169523,-16.4079239
5013179908,-71.5169156,-16.4080132
5013179910,-71.5164576,-16.4077601
5013179911,-71.5164375,-16.4078425
5013179916,-71.5146688,-16.4074639
5046586729,-71.5321179,-16.4093622
5046586730,-71.5322943,-16.4095085
5092534875,-71.5207703,-16.4029572
5092534876,-71.5204668,-16.4025224
5092534899,-71.5222918,-16.4031998
5092538900,-71.5229214,-16.3997431
5092538914,-71.5192954,-16.4024468
5092538915,-71.5193308,-16.4025168
5092538916,-71.5192465,-16.4027611
5100933205,-71.5292628,-16.4126328
5103848932,-71.5330767,-16.4167943
5104485323,-71.5514122,-16.4155711
5104485335,-71.5519943,-16.4150993
5110333120,-71.5279624,-16.4143095
5110356857,-71.5259904,-16.4124632
5110361416,-71.5260949,-16.4126972
5122593494,-71.5431279,-16.3940219
5123144190,-71.5443643,-16.4112376
5123144192,-71.5445115,-16.411572
5123160473,-71.5474622,-16.3967619
5123160474,-71.5474005,-16.3965761
5123160475,-71.5473288,-16.396339
5123160480,-71.5480907,-16.3997684
5123160481,-71.548268,-16.4002378
5123160482,-71.5487448,-16.4014048
5123160483,-71.5491082,-16.4012842
5123160484,-71.5493933,-16.4013578
5123160485,-71.5488309,-16.4008674
5123160487,-71.5485256,-16.4008018
5139578660,-71.5517691,-16.4175204
5150381075,-71.5291674,-16.3958455
5150381079,-71.5293223,-16.3956566
5150515855,-71.5295684,-16.3940636
5150516924,-71.5306479,-16.3915971
5150516925,-71.5306051,-16.3916553
5150608451,-71.5286222,-16.3945173
5150667634,-71.5284131,-16.4019198
5150667637,-71.5277084,-16.4024815
5150667638,-71.5278744,-16.4019553
5150667640,-71.5283086,-16.4018323
5150667641,-71.5285106,-16.4034791
5150667642,-71.5283139,-16.4033325
5150667643,-71.5284659,-16.4031643
5150667645,-71.5279347,-16.403115
5169434121,-71.5362699,-16.398592
5169434180,-71.5404623,-16.3968706
5169434183,-71.5402459,-16.3970206
5169434184,-71.5402301,-16.3969891
5169434191,-71.5405651,-16.3970745
5169434192,-71.5404587,-16.3969867
5169519124,-71.5375249,-16.3935902
5169519126,-71.5376398,-16.3941664
5169519195,-71.5368231,-16.3921801
5169519196,-71.5367358,-16.3920701
5169519214,-71.5363788,-16.391188
5169519251,-71.5363487,-16.3916151
5169519252,-71.5365049,-16.3916701
5169519254,-71.5362062,-16.3919422
5169519261,-71.5352831,-16.3904174
5169519263,-71.5354375,-16.3903187
5169678805,-71.5377379,-16.3979132
5169678808,-71.5377595,-16.3984744
5169801232,-71.5360549,-16.398086
5169801233,-71.5354465,-16.3982957
5169939759,-71.5328255,-16.3949088
5169939760,-71.5326833,-16.394387
5169968464,-71.5314784,-16.4028227
5169968465,-71.5312469,-16.4025246
5169968472,-71.5325445,-16.401684
5169968473,-71.532397,-16.4017497
5173789057,-71.5199294,-16.403497
5174967245,-71.5272921,-16.4136528
5174986227,-71.5295915,-16.4151433
5175036499,-71.5305872,-16.4157337
5179104236,-71.5395972,-16.3995981
5179104237,-71.5395288,-16.3994359
5179130355,-71.5347874,-16.4010916
5179130356,-71.5337305,-16.4014777
5180886025,-71.5303329,-16.394494
5180886026,-71.5301142,-16.3948063
5180886027,-71.5304828,-16.394757
5180886028,-71.5302544,-16.3945943
5180886031,-71.5303923,-16.3948523
5180886032,-71.5301753,-16.3947082
5186757658,-71.5467748,-16.3981755
5186757660,-71.5468378,-16.3992373
5186775691,-71.5436959,-16.3940377
5186775693,-71.5441206,-16.393895
5190799873,-71.5444457,-16.4007632
5190799874,-71.5438199,-16.4009008
5194776021,-71.5365504,-16.3878876
5195285777,-71.547473,-16.4037954
5195285779,-71.5475722,-16.4034127
5199090485,-71.5508138,-16.4066955
5199090488,-71.5506624,-16.4061817
5199090493,-71.5498303,-16.4093599
5199090494,-71.5506351,-16.4088951
5199090495,-71.5505975,-16.4088445
5199090501,-71.5497034,-16.4094291
5200623530,-71.5324288,-16.4144457
5200623537,-71.5312441,-16.4144538
5200708664,-71.5275744,-16.4084195
5200744105,-71.5356953,-16.4078204
5200744112,-71.535524,-16.407467
5200744113,-71.5356007,-16.4075454
5200744116,-71.5340935,-16.4078269
5200768322,-71.5358803,-16.4098143
5200768335,-71.541367,-16.4056265
5200768336,-71.5420189,-16.4052883
5200768339,-71.5433303,-16.4037866
5200794813,-71.5472808,-16.4059663
5203031705,-71.5434271,-16.4041522
5203031709,-71.5433705,-16.4039113
5203031712,-71.5432717,-16.4042209
5203304827,-71.5390251,-16.4006559
5203304828,-71.5387449,-16.3998929
5203304841,-71.5380205,-16.4013385
5203304842,-71.5380111,-16.4013114
5203439967,-71.5400946,-16.4006123
5203439968,-71.5400184,-16.4003952
5204817832,-71.5460103,-16.4100016
5204817839,-71.5450562,-16.408841
5204817840,-71.5450197,-16.4086532
5204817842,-71.545001,-16.4086115
5204835109,-71.542061,-16.413568
5204835112,-71.5418966,-16.4140044
5204841021,-71.5394146,-16.4142793
5204867622,-71.5345707,-16.4166351
5208918205,-71.547326,-16.3972559
5208920203,-71.5490951,-16.3999454
5208920204,-71.5484185,-16.3999356
5208920205,-71.5486466,-16.3994479
5208920209,-71.5481999,-16.4000655
5208947857,-71.5464215,-16.4000791
5208947859,-71.5458218,-16.3998831
5208947860,-71.5464213,-16.3999316
5208947861,-71.5459202,-16.4001419
5208947862,-71.5461569,-16.4001905
5208947863,-71.5461079,-16.4000579
5208947864,-71.5460109,-16.3998158
5213418016,-71.5262717,-16.4127032
5213418017,-71.5267292,-16.4130489
5213421935,-71.5213983,-16.4112631
5213421943,-71.5216624,-16.4112561
5213421946,-71.5216875,-16.4113625
5213458961,-71.5198312,-16.4108101
5213458963,-71.5185976,-16.4100946
5213458981,-71.517584,-16.4107844
5213458982,-71.5175815,-16.4106746
5213458986,-71.5188783,-16.4104686
5213458987,-71.518743,-16.4104514
5213458989,-71.5188859,-16.410424
5213458990,-71.5187527,-16.410403
5220790839,-71.5322891,-16.415199
5220790840,-71.5302991,-16.4139363
5225033223,-71.5461718,-16.4041153
5225033226,-71.5458975,-16.4039398
5225033246,-71.5530155,-16.412201
5225053131,-71.5536676,-16.4123987
5225053134,-71.5532782,-16.4122131
5229355878,-71.5520196,-16.426538
5229390803,-71.5625865,-16.4302984
5229390804,-71.5623005,-16.4298352
5229390805,-71.562197,-16.4303419
5229390916,-71.5592685,-16.4284751
5229390922,-71.5598162,-16.4266398
5229390923,-71.5597106,-16.4267265
5229390928,-71.5590613,-16.426309
5229411207,-71.5612026,-16.4287053
5229411210,-71.5607585,-16.4278994
5229411211,-71.5612785,-16.4286766
5229411220,-71.5600839,-16.429122
5229435550,-71.5596232,-16.428915
5229466953,-71.5614656,-16.4293961
5258014002,-71.5370422,-16.3878284
5258339990,-71.5234185,-16.40605
5258339994,-71.5243406,-16.4059316
5258339996,-71.5244138,-16.4060273
5258340007,-71.5249845,-16.4049049
5258340014,-71.5255619,-16.404692
5258340020,-71.525189,-16.4046963
5264484414,-71.5365977,-16.3880451
5264484415,-71.5365244,-16.3877572
5264484417,-71.5368495,-16.3877938
5264489933,-71.5368934,-16.3880413
5264489934,-71.5371562,-16.3888598
5264489935,-71.53714,-16.3892836
5264489936,-71.5371003,-16.3893149
5264489937,-71.5371052,-16.3896662
5264489938,-71.5369346,-16.3881147
5264489939,-71.5368303,-16.3883319
5295946838,-71.5329531,-16.3909866
5295946839,-71.5329087,-16.3908816
5295946841,-71.5328897,-16.3908046
5295946858,-71.5328577,-16.3907071
5295946859,-71.5329956,-16.3906807
5295946862,-71.5323965,-16.3908064
5295946867,-71.5309738,-16.3890444
5295946868,-71.530848,-16.3889185
5295946886,-71.5299562,-16.3894507
5308494795,-71.5491445,-16.4187947
5310949947,-71.5226516,-16.4085223
5310949949,-71.5224726,-16.4087881
5375241709,-71.5501289,-16.4216764
5375241714,-71.5479737,-16.4236298
5375241715,-71.5465305,-16.4179993
5375241716,-71.5435233,-16.414606
5375241824,-71.5371755,-16.4105647
5375241825,-71.538788,-16.4117654
5375241827,-71.5387632,-16.4092556
5375241837,-71.544947,-16.4094026
5375241838,-71.5453455,-16.4087808
5375241839,-71.545013,-16.4084611
5375572601,-71.5301204,-16.4111842
5375572602,-71.5296206,-16.4098707
5375593653,-71.5281065,-16.410488
5375593654,-71.5283524,-16.4094902
5375593656,-71.5280027,-16.408889
5375593661,-71.5292856,-16.4065286
5375593662,-71.5286144,-16.4074108
5375593665,-71.5290059,-16.4062905
5375593668,-71.5296454,-16.4061454
5375593671,-71.5372124,-16.406042
5375618176,-71.5362664,-16.3911528
5375618190,-71.5330073,-16.38758
5375618199,-71.5297188,-16.390703
5375618202,-71.5294179,-16.3889481
5375720539,-71.5493965,-16.4003783
5375720540,-71.5499636,-16.4000001
5375720550,-71.5464591,-16.3983139
5375720551,-71.5484958,-16.4007334
5375720552,-71.5495247,-16.4016014
5375720553,-71.5489514,-16.4005915
5375720554,-71.5464515,-16.4022173
5375720555,-71.5459112,-16.4008094
5375734002,-71.5468531,-16.4104643
5375734003,-71.5466045,-16.4105168
5375734004,-71.5459727,-16.4106066
5375734005,-71.5470683,-16.4107286
5375734008,-71.5465564,-16.4125883
5375734009,-71.5483272,-16.4120692
5375734621,-71.5480501,-16.4117923
5375734622,-71.5441398,-16.412876
5375734625,-71.5396882,-16.4131677
5375734626,-71.5401326,-16.4133014
5375734627,-71.5399856,-16.4119989
5375734628,-71.5360151,-16.4118889
5375734630,-71.534123,-16.4089116
5375734631,-71.5336615,-16.4094426
5375734634,-71.5329815,-16.4079279
5375739510,-71.5365369,-16.3930526
5375755232,-71.527351,-16.3954888
5376760845,-71.5476096,-16.3964661
5377965377,-71.5187934,-16.4094831
5377965378,-71.5188993,-16.4090211
5377965379,-71.5193344,-16.4096064
5377965380,-71.5208101,-16.4089565
5377965381,-71.5194656,-16.4090972
5377965382,-71.5180558,-16.4073632
5377965385,-71.5221967,-16.4045797
5377965387,-71.520825,-16.4013505
5377989886,-71.529079,-16.393388
5377989890,-71.5290553,-16.3935023
5378108464,-71.5403335,-16.417676
5378108466,-71.5398189,-16.4181636
5378210488,-71.5393544,-16.4166164
5378210489,-71.5393356,-16.4167078
5379196479,-71.5370161,-16.3920719
5379248673,-71.5357001,-16.3891904
5379248680,-71.5350325,-16.3885599
5379248681,-71.5349926,-16.3881886
5379248705,-71.536644,-16.3913618
5379249145,-71.5319858,-16.3919766
5379249150,-71.531887,-16.3941578
5379249152,-71.5316367,-16.3942166
5379274787,-71.5347603,-16.3922842
5379796461,-71.5455566,-16.4009796
5379805298,-71.5426208,-16.396951
5379844077,-71.5358498,-16.4157873
5379844080,-71.5387051,-16.4167789
5379852095,-71.5354451,-16.4166449
5379858302,-71.5344411,-16.4159285
5379858303,-71.5379033,-16.4163706
5379858305,-71.5374307,-16.4175314
5379858306,-71.5372845,-16.4180185
5379867635,-71.5357616,-16.4161901
5379867637,-71.5371469,-16.4168779
5379867638,-71.5375966,-16.4170063
5379868011,-71.5383966,-16.4166281
5379868013,-71.5379684,-16.417712
5379874278,-71.5341481,-16.4153245
5379874279,-71.5343263,-16.4154313
5380727086,-71.5283209,-16.3964275
5380727089,-71.5279044,-16.3990471
5380727091,-71.5395394,-16.3984376
5380727094,-71.5357903,-16.3974576
5381008103,-71.5337433,-16.414232
5381008105,-71.5341423,-16.4139472
5381008108,-71.5340433,-16.4137741
5381008109,-71.5339494,-16.4136137
5381008110,-71.534445,-16.4137664
5381008111,-71.5341579,-16.413678
5381008113,-71.5344722,-16.4133543
5381008114,-71.5340822,-16.4136546
5381008115,-71.5340516,-16.4137865
5381008116,-71.5338891,-16.4137797
5381008117,-71.534046,-16.4133478
5381008123,-71.5339874,-16.4135091
5381008128,-71.5338477,-16.4138938
5381008130,-71.5334901,-16.4137838
5381008131,-71.5333906,-16.4140372
5381008135,-71.5349434,-16.4125513
5381008143,-71.5348156,-16.4126119
5381008144,-71.5345822,-16.41326
5381008145,-71.5348883,-16.41336
5381008146,-71.5341007,-16.4131757
5381008150,-71.5340167,-16.4134285
5381008151,-71.5339142,-16.4133953
5381018098,-71.5341802,-16.412903
5381018101,-71.534221,-16.4127752
5381044242,-71.5345344,-16.4118372
5381354349,-71.5221378,-16.4060337
5381354353,-71.525077,-16.407676
5381354355,-71.5285049,-16.4113851
5381354357,-71.5261058,-16.4091997
5381354362,-71.535288,-16.4023132
5381354363,-71.5341968,-16.4027143
5381354364,-71.5357334,-16.4033792
5381354365,-71.5387065,-16.3987305
5381354366,-71.5417347,-16.4018926
5381354367,-71.5407778,-16.401735
5381354369,-71.5404739,-16.4024782
5381363056,-71.5417624,-16.4155689
5381363058,-71.5398271,-16.4162786
5381363059,-71.5408769,-16.4167243
5381363060,-71.5403735,-16.4164148
5381363061,-71.539444,-16.4162423
5391068725,-71.5488002,-16.4164105
5391078156,-71.5513745,-16.4174888
5391078162,-71.5492358,-16.4167982
5391078165,-71.5491924,-16.4161814
5391078180,-71.5443934,-16.419969
5391078185,-71.5448291,-16.4183529
5391078186,-71.5464653,-16.4179579
5391078188,-71.5464554,-16.417282
5391078189,-71.5446817,-16.4184774
5391078190,-71.5437461,-16.4193131
5391078194,-71.5437823,-16.4171239
5391078195,-71.5438295,-16.4174607
5391078207,-71.5429428,-16.4184941
5391078209,-71.5423157,-16.4206136
5391078210,-71.5417059,-16.4177987
5391078212,-71.5405678,-16.4173533
5391078213,-71.5413826,-16.417794
5391078215,-71.5407199,-16.4188396
5391078218,-71.5409889,-16.4175941
5391078219,-71.5403071,-16.41856
5391078220,-71.5406093,-16.4187692
5391078522,-71.5396184,-16.4190483
5391078523,-71.5402006,-16.4185017
5391078525,-71.5393798,-16.4193668
5391078526,-71.5389294,-16.4191259
5391078527,-71.5388411,-16.419084
5391078531,-71.5386583,-16.4193629
5391078534,-71.5362956,-16.4177697
5391078536,-71.5366167,-16.4167233
5391078537,-71.5364531,-16.4172533
5391078538,-71.5386827,-16.4178811
5391078540,-71.5388505,-16.4180722
5391078542,-71.5385179,-16.4188968
5391078543,-71.5380426,-16.4195211
5391078852,-71.5383781,-16.4197572
5391078853,-71.536506,-16.4184637
5391078854,-71.5349172,-16.4173643
5391078857,-71.5368875,-16.417936
5391078858,-71.5373074,-16.418065
5391078859,-71.5368317,-16.4186874
5391078860,-71.5370764,-16.4183684
5391078861,-71.5379572,-16.4189821
5391078862,-71.5381885,-16.4186759
5391108731,-71.5391916,-16.4130221
5391108732,-71.5409317,-16.4126602
5391108737,-71.5413054,-16.4141108
5391108738,-71.541281,-16.4129074
5391108740,-71.5408816,-16.4139889
5391108743,-71.5402191,-16.4094397
5391108745,-71.5381377,-16.4085175
5391108746,-71.5389406,-16.4104114
5391108747,-71.5381274,-16.4105726
5391108748,-71.538307,-16.4103492
5391108749,-71.5383289,-16.4096111
5391108750,-71.5365605,-16.4120923
5391108751,-71.537519,-16.4101968
5391108752,-71.5379607,-16.4098644
5391108753,-71.5366935,-16.408404
5391108754,-71.535645,-16.4058301
5391108755,-71.5356693,-16.4056626
5391113982,-71.541882,-16.4010264
5391113983,-71.5438905,-16.4049046
5391113995,-71.5467991,-16.4098852
5391114002,-71.5484122,-16.4115088
5391114005,-71.5469738,-16.4118559
5391114007,-71.5467793,-16.4113844
5391127528,-71.5458513,-16.4100244
5391127529,-71.5453225,-16.4109495
5391127530,-71.5460433,-16.4099978
5391127531,-71.5457712,-16.4091857
5391127532,-71.545015,-16.4093753
5391127534,-71.5453404,-16.4102118
5391127535,-71.5439723,-16.4093376
5391127536,-71.5445005,-16.4094253
5391127539,-71.5453571,-16.4079374
5391127540,-71.5449968,-16.4081263
5391127543,-71.5434103,-16.4051823
5391127545,-71.5439191,-16.406009
5391127548,-71.5408246,-16.4048629
5391127549,-71.5416883,-16.4044755
5391127550,-71.5428826,-16.4072807
5391127551,-71.5430653,-16.4077326
5391127552,-71.5440011,-16.4078512
5391127553,-71.5432673,-16.4082367
5391127555,-71.5432504,-16.4071348
5391127560,-71.5448638,-16.4117378
5391127562,-71.5455812,-16.4116838
5391127563,-71.5450007,-16.4119052
5391127565,-71.5454241,-16.4118196
5391127578,-71.5405991,-16.4200196
5391127582,-71.5412505,-16.4191974
5391127586,-71.5401593,-16.4197873
5391127588,-71.5409776,-16.4190121
5391127589,-71.5405972,-16.4171417
5391127593,-71.5408523,-16.4169614
5391127594,-71.53927,-16.4178087
5391127595,-71.5394278,-16.4167325
5391127596,-71.5402966,-16.4175578
5391127598,-71.5393547,-16.4172191
5391127600,-71.5411455,-16.4163658
5391127601,-71.5405474,-16.4159982
5391127602,-71.541014,-16.4151462
5391127603,-71.5414817,-16.415917
5391127604,-71.5407913,-16.415553
5391133718,-71.5403536,-16.4144793
5391133719,-71.5388577,-16.413553
5391133822,-71.5363948,-16.4132903
5391133823,-71.5390505,-16.4147935
5391133824,-71.538678,-16.4161089
5391133825,-71.5377109,-16.4156222
5391133826,-71.5360437,-16.4151433
5391133827,-71.5373837,-16.4144233
5391133828,-71.5370793,-16.4154347
5391133829,-71.5372362,-16.4149113
5391133830,-71.5361723,-16.4146389
5391133831,-71.5385401,-16.4146966
5391133832,-71.5355989,-16.4149775
5391133833,-71.5350584,-16.4143903
5391133837,-71.5356009,-16.4148881
5391133842,-71.5353448,-16.4155266
5391133844,-71.5349789,-16.4162949
5391133846,-71.5347127,-16.4161054
5391144407,-71.532254,-16.4109536
5391147717,-71.5306499,-16.4114132
5391147718,-71.5306055,-16.4101657
5391148521,-71.5293595,-16.4109556
5391148522,-71.5304018,-16.4130254
5391148525,-71.5320858,-16.4123104
5391148528,-71.5316786,-16.4115838
5391148529,-71.5304693,-16.4119285
5391148530,-71.5310741,-16.4122684
5391148532,-71.5298214,-16.411634
5391148533,-71.5292197,-16.4114868
5391148534,-71.5294036,-16.4123972
5391148535,-71.5301714,-16.4117813
5391148536,-71.5213223,-16.4091795
5391148537,-71.5208468,-16.4101098
5391350858,-71.5372836,-16.3874222
5393843658,-71.5182106,-16.4088397
5393843659,-71.5180517,-16.4095806
5393843660,-71.5181062,-16.4093267
5393843663,-71.5171377,-16.4086616
5393843664,-71.5165497,-16.4086235
5393843670,-71.5170145,-16.4101867
5393843671,-71.5158229,-16.4082346
5393843680,-71.5146294,-16.4075546
5393843681,-71.514564,-16.4077054
5393843683,-71.5176793,-16.4080827
5393843684,-71.5189752,-16.4053166
5393843685,-71.5180189,-16.404921
5393843686,-71.5177238,-16.4047816
5393843687,-71.518333,-16.4044461
5393843688,-71.5192114,-16.4047889
5393843689,-71.5177923,-16.4054285
5393843690,-71.5185291,-16.4063283
5393843691,-71.517567,-16.4059328
5393843692,-71.5226133,-16.4041209
5393843697,-71.5212997,-16.4010943
5393843699,-71.5218564,-16.4007668
5393843703,-71.5211173,-16.4020575
5393843704,-71.5215579,-16.4017372
5393843705,-71.5226016,-16.4009728
5393843715,-71.5236128,-16.4002625
5393843716,-71.5230916,-16.4030232
5393844121,-71.5262499,-16.4023052
5393844125,-71.5280383,-16.4000185
5393844126,-71.5274816,-16.3995748
5393844127,-71.5284844,-16.3994872
5393844128,-71.5292404,-16.3994918
5393844129,-71.528595,-16.3990342
5393844131,-71.5297154,-16.3988989
5393844132,-71.5294021,-16.3986575
5393844133,-71.5289284,-16.3992706
5393862384,-71.5318482,-16.4025662
5393862385,-71.5327054,-16.4020551
5393862386,-71.5338055,-16.4016759
5393862393,-71.5360434,-16.4097764
5393862394,-71.5340623,-16.4104314
5393862395,-71.5348208,-16.4099843
5394268808,-71.51501,-16.4066815
5394450556,-71.5473967,-16.4010965
5394450557,-71.5467974,-16.4012929
5394450562,-71.5443887,-16.4004007
5394456298,-71.5449223,-16.4013148
5394456299,-71.5459389,-16.4024845
5394456300,-71.5450701,-16.401229
5394456309,-71.5460309,-16.3972377
5394459774,-71.5454248,-16.4010557
5394909329,-71.519223,-16.4009383
5394909330,-71.5192898,-16.4010333
5394910653,-71.5203442,-16.4002139
5394912493,-71.5289833,-16.403828
5394912494,-71.5279511,-16.4039681
5394912596,-71.5310749,-16.4053683
5394916329,-71.5299516,-16.4036589
5394916330,-71.5308854,-16.4044353
5394916331,-71.5304862,-16.4048926
5394918858,-71.5303554,-16.4055132
5394918859,-71.5297444,-16.4062228
5394919458,-71.5326602,-16.4066093
