edge_id,from_node,to_node
370654129,3605978250,4055452451
354949250,3605978250,3605978251
370654129,4075477934,3605978250
405342780,3605978251,4075477933
354949252,3605978252,3605978253
405342780,4075477933,3605978252
370654129,3605978253,4075477934
403167386,3605978253,4055452444
110827056,3609574251,7289377492
103800670,4833689470,3609574251
558918779,3609574253,3609574261
1185045082,3609574253,4833695664
559192684,5393843683,3611103807
355515173,3611103807,5013179908
355515172,5013179907,3611103807
355520224,5473715305,3611138272
563712587,5432072890,3611138273
404412360,4066895960,3611199339
404412359,4066895960,3611199340
356857776,3622577145,4072011392
404959994,4072007987,3622577145
408758772,3725322584,4106794764
404955676,3725322584,9546538840
404955676,5633164536,3725322584
368683296,3725322596,6327629803
286983521,10923437087,3739699841
1185328680,5394450562,3739699842
227661770,11019063252,3743488254
1275766911,3743488255,10770784239
227815525,3743488257,3743488255
175698672,11015162767,3743488255
227661752,3743488257,11015162770
286983528,4055452444,3761708749
286983528,4055452452,3761708749
403167386,3761708749,4055452451
403167386,4055452449,3761708749
286983528,3761708752,3761708750
286983528,4055452444,3761708750
110837928,5424532742,3761708750
286983528,3761708754,3761708752
372617491,10656093775,3761708752
110825864,5424532740,3761708754
286983528,4075477895,3761708754
873382764,3946583377,4427963954
391437502,3946583378,3946583377
110813283,4717589346,3946659301
391445973,3946659301,4058263260
109453710,3946659303,4058263267
391445973,4058263260,3946659303
391450754,3946688685,3946688684
408754006,5846388121,3946688684
408754006,3946688689,3946688684
110811514,3946688688,3946688685
1275766895,5393844127,3946688688
110810246,5393844128,3946688688
110813389,3946688694,3946688689
198371877,3946688694,11090407267
198371877,4106712642,3946688694
391458070,11021360799,3946746980
1186657670,11021360792,3946746980
391458075,3946747057,11007837175
426152659,4742363990,3946747057
599942003,10907453561,3946747057
110836292,8949309453,3946800915
391465233,8949309461,3946800915
391465233,8949309464,3946800919
110827193,8949309462,3946800919
391471709,4851036330,3946856629
391471709,11014685800,3946856632
391471709,4851036330,3946856632
25979534,11014685801,3946856632
391471711,3946856639,3946856637
25979534,3946856639,11014685801
391471711,11014685803,3946856639
25979534,11014685804,3946856639
109452968,5467655510,3949384788
1185804735,5393844126,3949384788
399141482,11099591051,4018794091
399135785,5468199680,4018794091
399135786,4018794096,4018794094
198105692,4018794094,4018848474
198105692,4018850610,4018794094
399141479,4018850619,4018794096
399141482,5213458961,4018794096
424441510,5468199680,4018794096
399141464,4018848466,4018848463
198723466,5213458981,4018848463
399141468,4018848466,5213458982
399141469,4018848483,4018848466
399141474,4018848473,5703156658
399141468,4018850616,4018848473
399141466,5703156655,4018848473
538636616,4018848474,4018850622
399141469,5213458987,4018848475
538636621,5213458986,4018848475
399141470,4018850590,4018848476
399141471,4018850600,4018848476
538636622,5213458989,4018848476
399141470,4018850599,4018848476
538636620,4018850609,4018848478
538636621,5213458986,4018848478
538636619,4018848478,4018848479
198105692,4018848479,4018850610
538636619,4018848479,5703156658
399141469,5213458987,4018848483
399141473,4018848483,4018850605
399141482,4058235025,4018848557
399141482,4020729243,4018848557
399141786,4020729258,4018848557
399141470,4018850601,4018850590
538636623,5213458990,4018850590
399141470,4018850598,4018850591
399141470,4018850601,4018850591
399141473,4018850606,4018850591
399141471,4018850600,4018850598
399141470,4018850599,4018850598
399141472,4018850600,4018850599
399141472,4018850601,4018850600
399141472,4018850606,4018850601
399141472,5213458963,4018850604
399141473,4018850605,4018850606
538636625,5213458990,4018850605
538636625,5213458963,4018850605
399141472,5213458963,4018850606
399141476,4018850610,4018850609
538636624,5213458989,4018850609
399141476,4018850611,4018850610
399141476,4018850612,4018850611
399141474,5703156658,4018850611
198723466,4018850612,5703156657
399141476,4018850614,4018850612
399141477,4018850617,4018850616
399141480,4018850630,4018850620
538636615,4018850620,4020729242
538636615,4018850622,4018850620
399141481,5213458961,4018850622
399141481,4018850625,5213458961
568367781,5468199680,4018850625
399141482,4020729243,4018850630
399141482,5213458961,4018850630
399141480,4020729241,4018850630
110843082,4018871422,11815600683
570366306,4018871424,11815600675
570366306,11815600684,4018871424
405359193,4018872406,11008708918
405359193,11008708923,4018872406
399150121,4018947570,4018947569
399150124,4018947569,4018947572
399150124,4018947569,4018947572
399150121,4336259641,4018947570
435725443,4336259637,4018947570
399150122,4018947574,4018947572
1174906919,4018947574,4018947576
1174906919,4018947574,4018947576
599942714,5706258309,4018947576
399339755,4020729245,4020729241
399339755,4020729253,4020729241
399339752,4020729243,4020729242
538636615,4020729242,4058235024
399339752,4020729245,4020729243
399339755,4020729246,4020729245
399337603,4020766589,4020729246
399339754,4020766591,4020729246
399339754,4020766591,4020729253
399339756,4020766596,4020729253
399342822,4020766595,4020729258
399337603,4557431113,4020729258
399342818,4020766279,4020766277
399342818,4020766590,4020766277
460058265,4020766282,4020766277
399342821,4020766591,4020766279
399342818,4020766282,4020766279
399342818,4020766283,4020766282
399342818,4020766596,4020766283
399342819,4020766288,4020766283
399337603,4557431113,4020766589
399342820,4020766590,4020766589
399342818,4020766595,4020766590
568367783,5468199684,4020766595
568367771,5468199641,4020766596
103800664,4020778156,11007937311
227667738,5824299745,4020778156
1276425067,7567888649,4020778156
227667738,4020778158,11013393153
399343609,4020778159,4020778158
399343609,10779219023,4020778159
809391023,11664025640,4020778159
1185638024,4020778164,4020778163
227667738,4020778167,4020778163
399343610,10780714922,4020778164
809391023,4020778164,4020778168
399343611,4020778168,4020778167
1185635024,4020778171,4020778170
227667738,4020778991,4020778170
1276190813,4020778171,4020778992
1185638017,4020778992,4020778991
227667738,11014125141,4020778991
1276190813,4020778992,11014125142
1186039529,5175036499,4020781508
538629441,4020781508,5110361416
399821370,4096534439,4025040684
110824727,5381354364,4025040684
407609608,4025040685,11101838052
1196397801,11101838039,4025040685
407609608,11101838037,4025040685
399823495,4025046893,4025045388
399823496,4025046896,4025046893
399823496,4025046899,4025046893
399823497,11087434784,4025046896
399823496,4058288121,4025046896
399823496,4058288121,4025046899
403480282,6061568501,4025046899
675622468,4025046911,4058288099
954581384,8835591997,4025046911
399823499,5150381075,4025046919
399823500,4025046927,4025046919
399823500,6061568182,4025046919
110810059,4025080596,4025080608
399826349,4025080614,4025080596
399826349,4025080606,4025080597
399826349,4025080610,4025080606
399826352,4025080607,4025080606
110806496,4025080611,4025080607
110810059,4025080608,4025080612
399826353,4025080615,4025080608
399826353,4025080615,4025080609
399826354,4025080613,4025080609
399826354,4025080610,4025080609
399826349,4025080614,4025080610
399826354,4025080613,4025080611
110806496,11100229813,4025080611
110810059,4025080612,11100229807
399826355,4025080616,4025080612
399826355,4025080616,4025080613
399826356,4025080615,4025080614
399826356,4025080616,4025080615
399826356,11105070086,4025080616
400082329,4027106785,4027106783
400082329,4027106785,4027106784
109452147,4030235025,5468788422
1186657706,11021360892,4030235025
297585280,11021360896,4030235025
109452147,5377965385,4030235025
558062850,10758109108,4030235749
558062850,11086686807,4030235749
400475807,5465545043,4030235749
400475807,4030235752,5465545043
400475813,4030235770,4030235752
400475813,4030235755,4030235752
400475813,4030235770,4030235754
400475813,4030235772,4030235754
400475809,10758109108,4030235754
400475810,4030235756,4030235755
1156855669,4030256930,4030235755
1156855669,4030235757,4030235755
400475811,4030235758,4030235757
1156855668,4030235770,4030235757
1156855669,4030243891,4030235757
400475812,4030235763,4030235759
400475812,4030243899,4030235759
400476346,4030243894,4030235759
400475812,4030235775,4030235763
400475816,4030235777,4030235763
400478013,4030256927,4030235767
1156855669,4030256925,4030235767
1156855669,4030256928,4030235767
1156855669,4030256925,4030235768
400478010,10853104286,4030235768
1156855669,4030254907,4030235768
400475812,4030235773,4030235772
1156855669,4030243891,4030235772
400475812,4030243889,4030235773
400475814,4030235774,4030235773
400475815,4030235776,4030235775
400475812,4030243889,4030235775
400476341,4030243890,4030243889
400476343,4030243892,4030243891
400476345,4030257455,4030243894
400476346,4030243899,4030243894
400475812,5465545066,4030243899
400477171,5465543201,4030247121
1156855665,5465545066,4030247121
1156855665,4030247143,4030247121
1156855665,4030247143,4030247127
1156855665,4030247134,4030247127
400477694,4030254907,4030247134
1156855666,4030247135,4030247134
400478009,4030256903,4030247135
1156855669,4030254907,4030247135
400477170,4356473120,4030247143
400477170,4356473120,4030247145
400478009,6742797347,4030256903
1194409314,11086442974,4030256903
400478490,4030258178,4030256904
1156855670,5465535945,4030256904
400478009,4030258176,4030256904
400478010,6742797346,4030256906
400478011,4030256911,4030256906
400478011,4030256920,4030256906
400478011,4030256909,4030256908
1194409312,4030258176,4030256908
400478011,4030256916,4030256908
400478489,4030258175,4030256909
400478011,4030256920,4030256909
400478011,4030256912,4030256911
1194409311,11086442966,4030256911
400478011,4030256916,4030256912
400478284,11086686786,4030256912
400478281,11086686785,4030256916
1194409313,11086442967,4030256920
400478012,4030256926,4030256925
400478014,4030256929,4030256928
1156855669,4030256930,4030256928
400478015,4030256931,4030256930
400478281,11086686785,4030257450
400478284,11086686786,4030257450
400478286,4030257460,4030257455
400478286,5465545082,4030257455
400478287,4030257461,4030257460
400478287,5465543160,4030257460
400478009,6742797347,4030258175
437868713,4356473125,4030258175
400478009,4030258176,4030258175
400478490,4030258177,4030258176
400478491,4030258178,4030258177
400478490,11086442202,4030258177
400478490,11086442958,4030258178
110815337,4337620608,4049211653
402525374,4049211656,4049211653
399826756,4249908441,4049211656
198354871,5706253121,4052245158
403167386,4055452444,4055452445
403167386,4055452445,4055452449
532762173,4055452445,5169434191
532762174,5169434191,4055452449
110831198,5169434180,4055452452
403167387,4055452455,4055452452
403167388,4055452457,4055452460
403167389,4055452458,4055452457
403167390,4055452460,4055452458
403167388,4055452460,4055463394
403167397,4055463394,4055463399
356841216,4055466962,7112683824
356841216,4110478631,4055466962
354948228,4915894855,4055499740
403174016,5465525924,4055499740
403174016,4055499747,4055499742
403174017,10852999333,4055499742
403174017,9768373908,4055499742
403174017,5258340014,4055499743
403174024,4055499769,4055499743
403174024,4055499776,4055499743
403174017,10852877548,4055499744
403174017,10852999333,4055499744
403174036,5465525997,4055499744
403174018,9768435421,4055499746
403174016,5465525922,4055499747
403174018,9768435421,4055499747
403174017,9768435559,4055499766
403174017,5258340014,4055499766
403174023,4055499768,4055499766
403174024,4055499776,4055499769
403174025,4055499785,4055499769
1167139731,5258340007,4055499776
403174025,10852800680,4055499784
403174030,4055504800,4055499784
543967630,5258339996,4055499784
403174026,4055504798,4055499785
403174025,10852927456,4055499785
403174027,10852829981,4055504789
403174027,10852927481,4055504789
403174033,4055504806,4055504789
403174026,4055504798,4055504790
403174026,9768436835,4055504790
403174027,9768435466,4055504790
403174027,10852979979,4055504790
403174027,4055509291,4055504792
403174035,10852927437,4055504792
403174035,10853083519,4055504792
403174029,10852999334,4055504797
403174745,4055509292,4055504797
403174035,9768435565,4055504797
403174029,10852829977,4055504798
403174029,5258340007,4055504798
403174029,10852927457,4055504799
403174032,4055504800,4055504799
403174032,4055504806,4055504799
403174032,4055504806,4055504800
403174034,10852979937,4055504808
567957520,5465531106,4055504808
567957520,5465531103,4055504808
403174034,10852979946,4055504809
423708598,10852829946,4055504809
575138354,8082052528,4055504809
403174036,4055509292,4055504811
403175954,4055520791,4055504811
403175955,4055520792,4055504811
403175955,4055504814,4055504813
403175955,4055520792,4055504813
403174746,10852927437,4055504813
403174039,9768436874,4055504818
403175232,4055514951,4055504818
403175233,4055514952,4055504818
1275766894,10852935822,4055504819
403174039,4055564118,4055504819
403174029,10852999350,4055509290
403174743,4055509291,4055509290
403174029,5465531111,4055509290
403174027,5465531112,4055509291
403174036,5465525997,4055509292
1167131325,10852935824,4055509295
403174749,10853004830,4055509295
403174035,10853083519,4055509295
403174747,4055509297,4055509296
403174747,9768435516,4055509296
403181043,10852935821,4055509296
403174039,10853004838,4055509297
403174039,11086686758,4055509297
403174750,10852945714,4055509299
403174039,11086686758,4055514923
403174039,10852935817,4055514923
403175228,4055514929,4055514923
247761129,4055514927,4055514924
403175228,4055514929,4055514924
403174039,10852935817,4055514926
403174039,10852945713,4055514926
403175229,4055514930,4055514926
247761129,5393843692,4055514927
403175229,4055514930,4055514927
403175230,10853004859,4055514929
403175230,10853004861,4055514929
403175230,10853004863,4055514930
403175230,10853004859,4055514930
403175230,10853004863,4055514931
567957522,5465531116,4055514951
575138349,5519398998,4055514951
403175956,4055520794,4055520792
198372047,4055542236,11016601693
403178482,11016601695,4055542236
403178482,4055542237,4055542236
198372047,11016601697,4055542236
403174039,10853004838,4055564118
403181043,10852935821,4055564118
538636614,4058235024,4058235023
198105562,11012483294,4058235023
538636614,4058235025,4058235024
538636615,4058235024,5213421935
399141482,11099591051,4058235025
198105331,4058235026,4058235027
399142387,4058235029,4058235026
198105332,4096498609,4058235027
399142387,11002202206,4058235029
424465895,4058235029,5213421946
424465895,4096498609,4058235029
403475178,4058235030,5213421943
1196088904,11099591052,4058235030
399142387,11002202206,4058235030
403477586,4058263260,4058263259
403477588,4717589347,4058263267
110813283,4717589346,4058263268
403477588,4717589347,4058263268
110813283,5432125026,4058263268
644545196,4058288099,4058322255
1184486858,4058322256,4058288099
403480283,8879835807,4058288119
403480284,4058288125,4058288119
403482507,4058288127,4058288119
403482507,8835591997,4058288119
403482507,11087456610,4058288121
403480282,4058288126,4058288122
403482507,11087434783,4058288122
403482507,4058288127,4058288122
403480285,4058288128,4058288125
403480285,4058288127,4058288125
403480284,4058288126,4058288125
403480282,6061568501,4058288126
403482506,4058322256,4058322255
644545196,4058322255,4058322273
409153279,4618014751,4058322256
1184486858,11014693349,4058322256
403482511,11014693349,4058322273
644545196,4058322273,6734047830
644545192,11014693349,4058322276
399823499,8234790746,4058322281
403482513,8879835807,4058322281
399823499,8835591997,4058322281
403482513,4058322282,4058322281
644545191,4058322283,4058322282
1184486858,4058322282,11014693349
1184486858,5380727086,4058322282
644545196,4058322283,5380727086
644545196,6734047830,4058322283
110818503,5092538900,4058377257
1254741633,5393843715,4058377257
403696099,4060315694,4060315693
557853744,5391133842,4066882694
110842684,5391133846,4066882694
404414974,4066916798,4066895960
404414776,5381018101,4066915242
404423706,5381008135,4066915242
558031284,5381044242,4066915242
404414777,5381008117,4066915244
404423707,5381008113,4066915244
558026934,5381008146,4066915244
404429496,5381008131,4066915246
404429496,5381008103,4066915246
404414777,5381008128,4066915246
404414778,4066915248,4066915247
175698672,4066915247,5381008145
175698672,4067035110,4066915247
404423709,5381008110,4066915248
404423709,4066990072,4066915248
1171057482,4067034578,4066915260
404415448,4066915260,9674888302
1171057482,4067034577,4066915260
404430020,4067032172,4066915260
404414973,11019063208,4066916798
1185162924,11009101050,4066916798
404418318,4066951579,4066951578
404418318,11019063208,4066951578
404418325,4066951579,4066951694
404418322,5750184882,4066951692
404418325,4066951694,4066951692
404418323,5750185274,4066951694
570474816,4066951718,5750184827
404418331,4066951719,4066951718
570474816,4066951720,4066951718
404418333,5750184828,4066951719
606488518,5750185271,4066951719
404418333,4066951721,4066951719
989753928,4066951721,4066951720
1276191249,5391133719,4066951720
606488520,5750185272,4066951721
404418333,4066951722,4066951721
573343827,4066951722,5750184832
1186051041,5391133719,4066951722
404418323,4066951726,5750185274
404418333,5750184828,4066951726
893261092,8302191869,4066951726
404423702,4066990036,4066990035
404423703,4066990045,4066990036
404423703,4066990038,4066990036
404423704,4066990055,4066990038
404423703,4066990045,4066990038
962324115,8901588136,4066990055
479820579,4066990063,11015162874
1184523287,4066990064,4066990063
109453238,11015162864,4066990063
404423708,4066990064,4066990064
404423707,5381008113,4066990072
558026929,5381008144,4066990072
404427366,4067034689,4067032171
1171057484,4067032172,4067032171
404430019,4067034577,4067032171
1171057484,4067034692,4067032172
404427364,4067034577,4067034576
227661752,4536334670,4067034576
404430019,11016523158,4067034577
175698672,4067034578,4067035110
175698672,4067058577,4067034578
227661752,4067034582,4536334670
1186051040,11016523158,4067034582
227661752,4067034689,4536345257
404427366,4536351573,4067034689
227661752,5379874278,4067034689
175698672,4067034692,4067058577
404429496,5381008103,4067035110
404429496,5381008131,4067035111
457494581,4536334664,4067035111
457494581,4536334663,4067035111
404430587,4067058578,4067058577
404430588,6292531033,4067058578
404430589,4067059190,4067058578
404430591,4067059194,4067058578
404430590,4067059190,4067059189
404430593,4067059204,4067059189
404430594,4067059221,4067059189
404430591,4067059190,4067059194
437869932,4356486898,4067059194
227727841,4067059210,11015162754
404430594,4067059225,4067059210
404430594,4067059225,4067059211
404430594,4067059221,4067059211
404430595,4067059212,4067059211
404430596,11097229494,4067059212
404430596,11097229495,4067059212
404430597,5220790839,4067059221
536972098,5200623530,4067059224
404430598,4067059227,4067059225
536972097,4067059232,4067059227
404430599,6292531038,4067059227
404430599,10786826608,4067059239
1020324647,11097229479,4067059239
404430599,6292531051,4067064217
404431060,11097229482,4067064217
404430599,10786826608,4067064217
538629452,5532179492,4067064217
1195624298,11097229483,4067064220
525278092,4067064222,4067064220
525278092,11097229486,4067064220
1195624295,11097229486,4067064222
525278092,4067064228,4067064222
1195624295,11097229478,4067064222
404431060,11097229482,4067064228
525278092,11097229486,4067064228
424732725,4067074133,11014011292
199124133,4241152366,4067074133
199124133,4067074134,4241152366
199124133,4067074143,4067074144
1276191252,11016544317,4067074143
1276191250,4067074144,11014011293
110809040,11014011293,4067074148
110809040,4742367921,4067074148
570474813,5413568698,4067074148
424732725,4067074154,11016544318
404432270,5375241716,4067074154
424732725,11014011292,4067074154
458554566,5793954766,4071972938
458554568,4071972946,4071972938
404954913,4071972955,4071972946
671041446,4629946311,4071972946
404955177,4071976492,4071976491
404955175,8236634839,4071976491
404955176,8236634836,4071976491
404955176,8236634836,4071976492
404955178,4071976496,4071976492
110841556,4071980290,5700757485
763495923,5700757484,4071980290
404960002,6654482382,4072007975
404959995,4072007975,4072007981
404959995,6654482316,4072007975
404960000,4072007981,4072011451
1284435486,4072007981,4072011455
1284435487,4072007987,4072011392
1284432485,4072011455,4072007987
404959995,4072011392,6654482316
404960001,4072011451,4072011455
404960005,4072011474,4072011472
404960004,4072011474,4072011472
404960005,4072011478,4072011472
404960005,6654482335,4072011474
404960006,4072011479,4072011474
708183019,4072011479,4072011478
708183021,6654482313,4072011478
708183016,6654482302,4072011479
405121580,4073422978,4073422977
405121580,4110468089,4073422978
405121581,5295946867,4073422978
405121581,5295946867,4073422979
370654129,4075477894,4075477906
405342488,4075477895,4075477894
405342488,4075477900,4075477895
1020318776,4075477900,9410599753
1020318777,9410599752,4075477900
370654129,4075477906,4075477909
405342490,4075477906,4075477909
1175531330,4075477934,4075477933
421181321,4209972320,4075488093
405359539,4075619652,4075619651
110829830,4075619652,11024162774
110829830,11002043138,4075619652
354696529,4075627980,4336289452
405360494,4075627981,4075627980
1174906918,10917232407,4075627980
354696931,4336289453,4075627981
534262049,4096490924,4096490943
407605435,4096490926,4096490924
534262049,5664848459,4096490924
407605439,11664050870,4096490943
407605439,11664050870,4096490949
198374829,4978429964,4096498591
568304599,5467650636,4096498591
198105332,11012483288,4096498609
198105332,4096498616,11012483294
110834851,4096502701,5431347809
110834851,7567888648,4096502701
110840549,4096510442,5391108752
407607152,4096510444,4096510442
110840549,5391108751,4096510442
110821285,4096510447,4096510444
355528198,11663898949,4096510447
110821285,5391108745,4096510448
558922113,5391108749,4096510448
355528197,11663898949,4096510448
198351556,4096522841,10920891150
198351556,10920891144,4096522841
407608491,5200744105,4096522923
110843658,5200744113,4096522923
1196397793,4096534439,4096534438
110830216,4096534443,4096534438
399821370,4096534442,4096534439
407609604,4957820796,4096534439
399826756,4096534440,4096534441
1196397796,4957820796,4096534440
399826756,5381354364,4096534440
399826756,4096534441,4197639834
1196397795,4957820795,4096534441
407609605,4957820795,4096534442
399821370,11101838040,4096534442
1196397794,4096534443,4096534442
110830216,4197639835,4096534443
408754014,4106712643,4106712642
530413484,5150667640,4106712643
530413484,5150667638,4106712643
408754915,4106720362,4106720360
408754916,4106720363,4106720360
110829366,5465543164,4106720363
1138590022,5393843671,4106720363
675676449,5483379811,4106794712
675676453,5483379809,4106794712
675676448,6325106789,4106794712
458554565,5799194861,4106794719
408758763,4106794722,4106794719
675676449,5483379811,4106794722
408758764,5398638786,4106794722
675676449,4106794727,4106794722
675676445,4106794744,4106794727
675676449,4106794828,4106794727
458554565,5799194861,4106794728
458554565,4106794736,4106794728
408758765,4106794733,4106794728
675676449,4106794828,4106794733
408758766,4106794737,4106794733
458554565,4106794749,4106794736
408758766,4106794737,4106794736
408758768,4106794740,4106794737
1198415629,4106794828,4106794740
408758768,4106794744,4106794740
675676445,11117197646,4106794744
1198415630,11117197646,4106794749
404955676,4106794751,5633142524
1198415626,11117170701,4106794751
404955676,5264484414,4106794751
408758772,4106794764,11117170675
536176773,5264484417,4106794764
675676445,8236626504,4106794769
675676445,6327629803,4106794769
408758773,5391350858,4106794769
408758773,4106794776,5391350858
1198415623,4106794783,4106794776
1198415623,11117170696,4106794776
589925472,11117170675,4106794776
1198415624,4106794783,5258014002
368683296,6327629803,4106794783
405121580,4110468089,4110467379
405121580,4110468100,4110467379
409155451,5295946886,4110467379
409155452,4110468089,4110467382
409155454,4110468101,4110468100
877284391,4365381220,4110468100
409155455,4365381225,4110468104
409155456,4365381227,4110468104
877284390,5295946838,4110468108
409155459,5295946859,4110468108
409155459,8162388859,4110468108
877284390,5295946838,4110468114
599437433,4110468115,4110468114
409155460,5295946862,4110468115
599437433,5411420138,4110468115
409156959,4110478634,4110478631
356841216,10885702068,4110478631
409157846,4110486897,4110486895
110823835,4110486897,5375618190
110823835,5411410744,4110486897
649901512,4110704189,11019063518
109453189,5375572602,4110704189
649901512,4110704190,4110704189
110813543,4110717640,4110704190
110838870,4110722312,4110722310
409180510,11019063628,4110722310
409180510,4110722311,11019063628
110834818,4110722313,4110722312
110827917,4499301838,4110722312
409180509,4110722313,11019063625
110834818,5406211262,4110722313
409181743,4110736813,4110736812
409183668,4110755574,4110755571
570550128,5485437494,4144999638
581646281,5564782402,4144999638
532762161,5169801232,4190894647
532762161,5169434121,4190894647
419754837,4197584762,4197584714
110823759,4197584762,4249908441
399826756,4197639834,11101838058
419760366,11101838036,4197639834
419760368,11101838012,4197639835
110830216,11101838024,4197639835
570546778,5485401900,4208431367
1186014947,4209897889,4209896988
110814822,5391127535,4209896988
421178079,4209897891,4209897889
421187844,4209982512,4209982492
421187846,4209982507,4209982492
1184508435,4209982494,4209982492
421187845,4209982494,4209982493
421187846,4209982507,4209982494
421187848,4209982516,4209982507
421187847,4209982517,4209982512
421187849,4209982517,4209982516
421187848,5515031807,4209982516
421187847,5515031807,4209982517
599456217,11019063510,4230614622
558062851,4232665793,4232854916
558062851,4232665796,4232665793
110818693,11012877922,4232665793
423706475,4232665796,11019063564
558062852,5399025232,4232665802
649901512,4232665802,11008659954
649901512,5381354353,4232665802
423708597,4232782244,4232782238
1164002482,4232782239,4232782238
1183735019,11021342385,4232782238
567956597,4232782239,4232782241
567956597,4232782239,4232782241
567956598,5465525975,4232782241
1183735018,4232782244,11021342384
1186045869,4475973322,4232782244
1186666608,11002113931,4232782256
1187070233,11024160430,4232782256
296106690,5465531087,4232782256
423708600,10758109130,4232782261
570359091,9094959591,4232782261
1156855673,11086442966,4232782261
423708600,10758109130,4232782263
437868720,4356473128,4232782263
570359092,11086442940,4232782263
1156855673,10758109131,4232782263
649901512,11021360806,4232782266
296109665,4232817090,4232817093
1184528646,4232817090,4232817093
296109665,4232817093,5432072886
110827986,4728634834,4232929139
110844432,4728634833,4232929140
110829900,4234036212,4234036213
110842108,7154758743,4234036212
423884695,5308494795,4234036213
110829900,4234036213,4833689467
809339337,4241152366,8374959817
110823759,4249908441,4337651715
399826756,5179130355,4249908441
110820921,11090088431,4257847876
110820921,5412216245,4257847876
110843401,11090088438,4257847876
110843401,5412215554,4257847876
110813686,4279219152,5150667641
1194858312,11090425208,4279219152
1194858312,11090407280,4279219152
110813686,9413825234,4279219152
110813686,4279219153,5394912494
1194858312,11090407280,4279219153
1194858312,11090425208,4279219153
110813686,5150667641,4279219153
110813686,4279219156,9413825236
1194858311,11090425224,4279219156
1194858311,11090425225,4279219156
862517737,4279219157,4279219157
437693406,4354908475,4310914243
1164212731,4354908620,4310914243
482697884,4754993533,4310914253
1164212731,4354908620,4310914253
74103827,4318560750,4318560742
74103827,4766382434,4318560742
74103827,4766382434,4318560750
23798829,4318641453,7567924951
432939981,4318641455,4318641453
432939981,5483379809,4318641455
23798827,5534090493,4318641455
1185840950,5379248680,4318665051
175549049,5793942733,4318665051
1185840950,5379248680,4318665057
432941544,4318665057,4318665057
954805047,4467262505,4318665058
432941545,4318665058,4467262504
434299688,4324625126,4324625122
434299689,4324625126,4324625140
434299689,4324625126,4324625140
557381631,5375593662,4324625140
198678400,10923389495,4324703397
1205703906,7112683822,4336252341
113213184,4336252341,10997907541
113213184,5375739510,4336252341
435724465,4336252345,4336252344
426617868,4336259637,5706253146
426617868,5706253144,4336259637
435727384,4336289453,4336289452
354696529,4336289462,4336289464
435727387,4336289463,4336289462
354696931,4336289465,4336289463
435727388,4336289465,4336289464
1171478796,4337620607,10885702040
435870176,4337620608,4337620607
110823759,4337651715,4337620607
110815337,10885702043,4337620608
110806496,4337651705,10885702041
435873589,10885702039,4337651705
110806496,10885762587,4337651705
1171486226,10885702039,4337651715
437386153,4351915466,4351915465
437386153,5391114007,4351915465
437388443,4351945581,4351945580
533913536,11068021146,4351945580
437693406,4354908463,4354908461
437693406,4354908475,4354908461
437693409,4354908590,4354908461
437693406,4354908617,4354908462
437693406,4354908614,4354908463
437693407,4354908474,4354908463
599940586,4354908474,4354908474
598184518,4354908589,4354908475
437693408,4354908589,4354908589
437693409,4354908591,4354908590
437693410,4354908590,4354908590
575404770,4354908591,4354908591
437693411,4354908614,4354908612
437693406,4354908617,4354908614
437693412,4354908617,4354908616
437693412,4354908616,4354908616
598184521,5693662478,4354908620
437693414,4354908629,11105633276
1196874792,4354908639,4354908629
1196874792,11105633280,4354908629
437693414,5693662479,4354908629
1196874792,11105633274,4354908639
437693414,4354908639,5529009393
437693414,11105633275,4354908639
437693415,11105633279,4354908640
576467668,5529009383,4354908640
598184520,4354908640,5693662479
598184519,5529009393,4354908640
596675274,4354908647,11014694614
1185806876,11014694609,4354908647
437693416,4354908652,4354908647
596675274,11014694608,4354908647
437693416,4354908658,4354908652
437693417,11014694615,4354908652
437693417,11014694615,4354908653
437693418,11105633217,4354908653
437693418,4354908654,4354908653
596675274,4354908654,7289494700
1185806875,11014694610,4354908654
596675274,11014694614,4354908654
437693418,11105633215,4354908658
437693416,11105652621,4354908658
1196874785,11105633228,4354908658
437693427,4354908722,4354908720
581648367,4354908722,4354908722
581648369,4354908732,4354908722
581648369,11014685804,4354908732
596675274,4354908732,11014694605
596675274,11014685803,4354908732
437868713,5465535954,4356473112
437868713,5465535951,4356473112
1194332754,4356473122,4356473112
437868713,5465535954,4356473113
437868715,4356473122,4356473113
437868714,4356473115,4356473113
437868717,4356473120,4356473117
567958886,5465545045,4356473117
437868715,4356473122,4356473117
437868718,5465545064,4356473122
437868718,5465545064,4356473123
437868719,11086442974,4356473123
567958890,5465545065,4356473123
437868713,5465535951,4356473125
437868719,11086442974,4356473125
437868720,5465545044,4356473128
717955822,6742797336,4356473128
437868720,5465545044,4356473130
437869933,4356486900,4356486898
437869933,4356486899,4356486898
438084761,4358258190,4358258189
110832918,5381354357,4358258190
438871328,4365192387,4365192692
372617473,4365192692,11014188101
110839809,5375618190,4365381201
438890248,4365381210,4365381201
439535720,4371614058,4371614057
198351556,10920891150,4371614057
198352216,4371614058,10920891154
1174906920,10917232433,4371614058
439565569,4372087980,4372087979
110826454,4414037623,5399052231
540557922,5229390803,4414037623
110822245,5229390805,4414037623
1088225373,4427131578,4427131577
1173784901,10885702037,4427131577
467347979,4427132204,4427132203
399826756,11101838070,4427132204
445336200,4427835577,4427835576
110806796,4427840026,5393862385
